date,ticker,stock_name,target_label,label_leader_type,label_theme,label_status,negative_reason_tags,leader_score,stage_label,score_coverage,evaluated_rule_count,top_features,risk_flags,missing_components,event_id,available_at,feature_version,score_version
2026-04-28,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-29,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-29,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-29,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-29,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-29,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-29,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-30,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-30,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-30,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-30,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-30,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-30,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-06,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-06,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-06,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-06,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-06,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-06,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-07,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-07,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-07,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-07,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-07,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-07,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-08,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-08,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-08,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-08,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-08,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-08,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-11,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-11,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-11,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-11,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-11,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-11,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,688082.SH,盛美上海,1,institutional_trend,semiconductor_equipment_localization,positive_research_seed,,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,acm-2026-01-23-outlook,2026-01-23 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-12,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,688082.SH,盛美上海,1,institutional_trend,semiconductor_equipment_localization,positive_research_seed,,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,acm-2026-01-23-outlook,2026-01-23 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-13,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,688082.SH,盛美上海,1,institutional_trend,semiconductor_equipment_localization,positive_research_seed,,2,normal,0.7273,8,outperform_market|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,acm-2026-01-23-outlook,2026-01-23 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-14,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,688082.SH,盛美上海,1,institutional_trend,semiconductor_equipment_localization,positive_research_seed,,1,normal,0.7273,8,amount_expansion|outperform_market,high_volume_stall,amount_rank_market|rs_industry_20d|rs_rank_market_20d,acm-2026-01-23-outlook,2026-01-23 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-15,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,688082.SH,盛美上海,1,institutional_trend,semiconductor_equipment_localization,positive_research_seed,,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,acm-2026-01-23-outlook,2026-01-23 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-18,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,688082.SH,盛美上海,1,institutional_trend,semiconductor_equipment_localization,positive_research_seed,,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,acm-2026-01-23-outlook,2026-01-23 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-19,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-20,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-20,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-20,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-05-20,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
